sigmaMeanNormalized,nNormalized,Target
0.368345859920935,0.977974963251856,0.736691719841869
0.368311777186319,0.979179079336637,0.736623554372638
0.368277513639738,0.980383213049198,0.736555027279475
0.368242902404178,0.981587395665671,0.736485804808357
0.36820797617797,0.98279158047191,0.736415952355939
0.36817290130026,0.983995654247397,0.736345802600521
0.368138035571592,0.98519957505521,0.736276071143183
0.368104137963974,0.986403633848866,0.736208275927947
0.368072552377008,0.987608280806957,0.736145104754017
0.368043789484383,0.988813180351795,0.736087578968766
0.368018781793897,0.990016740615266,0.736037563587795
0.367997089711573,0.991218335795957,0.735994179423146
0.367979114027957,0.992421113223164,0.735958228055913
0.367964288685559,0.993630225691468,0.735928577371118
0.367952567458733,0.994844233234249,0.735905134917466
0.367943644710937,0.996045072742971,0.735887289421874
0.367936964253448,0.997215787512916,0.735873928506896
0.367932080332955,0.998333820474149,0.73586416066591
0.367928221177832,0.999391421619795,0.735856442355664
0.235170761183493,0.284952717403647,1.41102456710096
0.235132572068548,0.28562018801017,1.41079543241129
0.235084998084985,0.286511220536152,1.41050998850991
0.235031427512063,0.287591061142648,1.41018856507238
0.234974529383381,0.288767905604167,1.40984717630029
0.234913180317294,0.289986887581262,1.40947908190376
0.234846149416536,0.291191676725235,1.40907689649921
0.234773164636886,0.292376153153333,1.40863898782132
0.234694949728662,0.293556663475092,1.40816969837197
0.23461210127205,0.294742492722139,1.4076726076323
0.234524993472117,0.295931855258197,1.4071499608327
0.234434482140861,0.29712103959088,1.40660689284516
0.234340507747074,0.298309240293645,1.40604304648244
0.234243549900992,0.299497971585175,1.40546129940595
0.234143235462102,0.300688346193293,1.40485941277261
0.23404065183828,0.301878851017894,1.40424391102968
0.233936173503808,0.303067465988769,1.40361704102285
0.233830567865875,0.30425433394904,1.40298340719525
0.233723774014085,0.305441340277773,1.40234264408451
0.2336159278704,0.306630198507079,1.4016955672224
0.233506562207731,0.307820456385443,1.40103937324638
0.233395049995967,0.309010351608889,1.4003702999758
0.23328102844641,0.310198931027357,1.39968617067846
0.233165035590453,0.311386532255824,1.39899021354272
0.233047876808848,0.312573763027033,1.39828726085309
0.23292959424613,0.313761458632575,1.39757756547678
0.232809860243202,0.314950401131482,1.39685916145921
0.232688005699387,0.316140982969783,1.39612803419632
0.232564535693328,0.317331081978958,1.39538721415997
0.232439591229665,0.318517308107698,1.39463754737799
0.232313936033726,0.319695074183225,1.39388361620236
0.232188147805236,0.320852957439384,1.39312888683142
0.232062701096626,0.321989414362882,1.39237620657976
0.231936972149764,0.323129029175834,1.39162183289858
0.231810563472527,0.324312294858705,1.39086338083516
0.231684648030258,0.325554446748947,1.39010788818155
0.231559832429433,0.32681200652967,1.3893589945766
0.231435071888575,0.328040683943425,1.38861043133145
0.231309690474012,0.329230423275351,1.38785814284407
0.231183711334211,0.330406502304582,1.38710226800527
0.231057160824668,0.331589369853544,1.38634296494801
0.230930181112038,0.332778874748602,1.38558108667223
0.230802588499224,0.333969974943701,1.38481553099534
0.230674456613184,0.335159559933883,1.3840467396791
0.230545928633572,0.336347970284188,1.38327557180143
0.230417347074286,0.337536195725819,1.38250408244572
0.230289014668684,0.338724594285846,1.3817340880121
0.230161222595784,0.339913269537983,1.3809673355747
0.23003425717277,0.3411022253887,1.38020554303662
0.229908128365929,0.342291168579916,1.37944877019558
0.229782814765809,0.343479817465419,1.37869688859485
0.229658296970245,0.344668178913125,1.37794978182147
0.229534502199878,0.345856528715531,1.37720701319927
0.229411384695793,0.347045088083647,1.37646830817476
0.229288562431969,0.348233754984136,1.37573137459181
0.229165541868245,0.349422339589124,1.37499325120947
0.229041952012039,0.350610816069311,1.37425171207224
0.228917291712172,0.351799366722763,1.37350375027303
0.228791411920758,0.352988124002951,1.37274847152455
0.228663701874106,0.354176991442836,1.37198221124463
0.228533967416376,0.355365694553724,1.37120380449826
0.228401645126137,0.356554122209433,1.37040987075682
0.228266799036289,0.357742614254506,1.36960079421773
0.228129319203774,0.358931513544171,1.36877591522264
0.227989287628576,0.360120683915252,1.36793572577146
0.227846905573435,0.361309585280823,1.36708143344061
0.227702273344293,0.362497791439321,1.36621364006576
0.227555961457175,0.363685713153923,1.36533576874305
0.227408385199035,0.364874016313226,1.36445031119421
0.227260219017951,0.366062868843292,1.36356131410771
0.227111900697475,0.367251953501615,1.36267140418485
0.2269639037565,0.368440870221732,1.361783422539
0.22681664865648,0.369629590952108,1.36089989193888
0.226670261429049,0.370818351178214,1.36002156857429
0.226525062551499,0.372007236089045,1.359150375309
0.226380996376048,0.373195978721285,1.35828597825629
0.226238123487669,0.374384279437547,1.35742874092602
0.226096244307402,0.375572305503837,1.35657746584441
0.225955073586089,0.376760606422668,1.35573044151653
0.225814243404667,0.37794959666428,1.354885460428
0.225673307130402,0.379138851508583,1.35403984278241
0.225531638555598,0.380327634436728,1.35318983133359
0.225388830165598,0.381515791011816,1.35233298099359
0.225244223955528,0.382703845382415,1.35146534373317
0.22509773737905,0.383892322758977,1.3505864242743
0.224948691939733,0.385081233258871,1.3496921516384
0.22479737178387,0.386270088747564,1.34878423070322
0.224643307974933,0.387458598614224,1.3478598478496
0.224486954118143,0.388646985041903,1.34692172470886
0.224328318536602,0.389835511815157,1.34596991121961
0.224167822256267,0.391024268752046,1.3450069335376
0.224005715578092,0.392213176113466,1.34403429346855
0.223842337813664,0.39340211160529,1.34305402688198
0.223677873485314,0.394590932399082,1.34206724091189
0.223512358886744,0.395779461645143,1.34107415332046
0.223346158527162,0.396967741492521,1.34007695116297
0.223180010753309,0.398156108039511,1.33908006451986
0.223014644539286,0.399344828747821,1.33808786723572
0.222850307620497,0.400533823881809,1.33710184572298
0.222686351616961,0.401722670701376,1.33611810970177
0.222522369874342,0.402911093010665,1.33513421924605
0.222358399452217,0.404099398463933,1.3341503967133
0.222194646334346,0.405287930244393,1.33316787800607
0.222031229922015,0.406476751792288,1.33218737953209
0.221868206073732,0.407665672572065,1.33120923644239
0.221705557983808,0.408854487926533,1.33023334790285
0.221543174845077,0.410043179264564,1.32925904907046
0.221380863803778,0.411231795782907,1.32828518282267
0.221218385450494,0.412420370576897,1.32731031270296
0.221055313450174,0.413608900842353,1.32633188070104
0.22089134139721,0.414797388205016,1.32534804838326
0.220726009767287,0.415985889967924,1.32435605860372
0.220559389600478,0.417174489032994,1.32335633760287
0.220391085701731,0.418363248283899,1.32234651421038
0.220221424882585,0.41955204347308,1.32132854929551
0.220050308644689,0.420740738441509,1.32030185186814
0.219878062535783,0.421929308927803,1.3192683752147
0.219704811687528,0.423117826401648,1.31822887012517
0.219530858171288,0.424306368515713,1.31718514902773
0.219356319843522,0.425494955871119,1.31613791906113
0.219181293205521,0.42668358159762,1.31508775923313
0.21900581232958,0.427872238542533,1.31403487397748
0.21882968821463,0.429060932621615,1.31297812928778
0.218652811309625,0.430249656990259,1.31191686785775
0.218475047757415,0.431438370184277,1.31085028654449
0.218296617603828,0.432627013503856,1.30977970562297
0.218117461192559,0.43381553112947,1.30870476715535
0.217937607771624,0.435004009994562,1.30762564662974
0.217756741223942,0.436192538211653,1.30654044734365
0.217574884097783,0.437381140423139,1.3054493045867
0.217391880414084,0.438569789258416,1.30435128248451
0.217207791489575,0.439758442606568,1.30324674893745
0.21702249617026,0.4409471028919,1.30213497702156
0.216835945867979,0.442135786691487,1.30101567520787
0.216648143863963,0.443324492487246,1.29988886318378
0.21645923686637,0.444513189768667,1.29875542119822
0.216269509329322,0.445701845703673,1.29761705597593
0.216079124323762,0.446890442490567,1.29647474594257
0.215888353812085,0.448078991384114,1.29533012287251
0.215697402490347,0.449267503971207,1.29418441494208
0.215506553868903,0.450456052283766,1.29303932321342
0.21531617187386,0.451644728555106,1.29189703124316
0.215126379509215,0.452833508292263,1.29075827705529
0.214937297613883,0.454022295558411,1.2896237856833
0.214748857269077,0.455210991349894,1.28849314361446
0.21456116694666,0.456399591912711,1.28736700167996
0.214374266071801,0.457588152940887,1.28624559643081
0.214188178268506,0.458776709551357,1.28512906961104
0.214002726591551,0.459965284080716,1.28401635954931
0.21381766907713,0.461153885201108,1.28290601446278
0.213632806048113,0.46234251481709,1.28179683628868
0.213447953085908,0.463531162189832,1.28068771851545
0.21326288663349,0.464719814870832,1.27957731980094
0.213077456644246,0.465908463751736,1.27846473986547
0.212891334013403,0.467097094336042,1.27734800408042
0.212704441974816,0.468285707020343,1.2762266518489
0.212516446678042,0.469474312253165,1.27509868006825
0.212327317305236,0.470662919979113,1.27396390383142
0.212136801497472,0.471851546500243,1.27282080898483
0.211944929588301,0.473040205155186,1.27166957752981
0.211751588891307,0.474228892738356,1.27050953334784
0.211556869245391,0.475417569352086,1.26934121547235
0.211360862160654,0.476606194581928,1.26816517296392
0.211163579038555,0.477794785666255,1.26698147423133
0.210965137759494,0.478983407803855,1.26579082655696
0.210765627942468,0.480172091462589,1.26459376765481
0.210565885800689,0.481360729408865,1.26339531480413
0.210367055471242,0.482549153605643,1.26220233282745
0.210169301036122,0.483737512885936,1.26101580621673
0.209971743874495,0.484926382442664,1.25983046324697
0.209773350730829,0.486115982048418,1.25864010438497
0.209574373783218,0.487305148660949,1.25744624269931
0.209376089903851,0.488492029645192,1.2562565394231
0.209179243251261,0.489676945640382,1.25507545950757
0.208982954756857,0.490866218929273,1.25389772854114
0.208786258946407,0.492065358661776,1.25271755367844
0.208588584868495,0.493263506648303,1.25153150921097
0.208389659239717,0.494437953098741,1.2503379554383
0.20818913269538,0.4955720032418,1.24913479617228
0.207986857886832,0.496692921972112,1.24792114732099
0.207782590628263,0.497842062437874,1.24669554376958
0.207576902078161,0.499043832827417,1.24546141246897
0.207368779856611,0.500335245600028,1.24421267913967
0.207159383832563,0.501710208161224,1.24295630299538
0.206949708086208,0.503119690843564,1.24169824851725
0.206738253713793,0.504466647318198,1.24042952228276
0.206526001735536,0.505692719448712,1.23915601041322
0.206314667346174,0.506856048286899,1.23788800407704
0.206103099177876,0.508018333919379,1.23661859506726
0.205891247307805,0.509205473816704,1.23534748384683
0.205679682807674,0.510402700319074,1.23407809684604
0.205468340180538,0.511595169416061,1.23281004108323
0.205257100207402,0.512782614656297,1.23154260124441
0.205046063313429,0.513969308976241,1.23027637988057
0.204835394839744,0.515157563727756,1.22901236903847
0.204625451261757,0.516346766783404,1.22775270757054
0.204416292568034,0.517535764600306,1.2264977554082
0.204207891112231,0.518724307925798,1.22524734667338
0.203999737600697,0.519912770580571,1.22399842560418
0.203791590756153,0.521101371517193,1.22274954453692
0.203583694150846,0.522290062182436,1.22150216490507
0.203376473677629,0.523478750364091,1.22025884206577
0.203170236153504,0.524667391621882,1.21902141692103
0.202965202129552,0.525855999685024,1.21779121277731
0.202761610020017,0.527044590074997,1.2165696601201
0.202559546505956,0.528233183537899,1.21535727903574
0.202359284567692,0.529421800234313,1.21415570740615
0.202160630017242,0.530610440934001,1.21296378010345
0.201963458720285,0.531799091826831,1.21178075232171
0.201767181327134,0.532987732365253,1.2106030879628
0.201571660175118,0.534176357524689,1.20942996105071
0.201376557240617,0.535364976133946,1.2082593434437
0.201181644548449,0.53655359114926,1.20708986729069
0.200986459899967,0.537742212937435,1.2059187593998
0.200790438263593,0.538930847725406,1.20474262958156
0.200593203655024,0.54011949455488,1.20355922193015
0.200394433358343,0.541308149140361,1.20236660015006
0.200193877014287,0.542496801211919,1.20116326208572
0.199991459467814,0.543685445834272,1.19994875680689
0.199787043462332,0.544874074970454,1.19872226077399
0.199580814539615,0.546062688995769,1.19748488723769
0.199372789618108,0.547251304460634,1.19623673770865
0.199163434931728,0.548439931522873,1.19498060959037
0.198952865555102,0.54962857056009,1.19371719333061
0.198741627446491,0.55081720866113,1.19244976467895
0.198530009636323,0.552005834593292,1.19118005781794
0.198318390427874,0.553194459509536,1.18991034256725
0.198107111790278,0.554383092208457,1.18864267074167
0.197896398477479,0.555571731520056,1.18737839086488
0.197686434054092,0.556760368677769,1.18611860432455
0.197477305451045,0.557948992057465,1.18486383270627
0.197269017427425,0.559137607956519,1.18361410456455
0.197061509509894,0.560326227013253,1.18236905705936
0.196854686889989,0.561514853112159,1.18112812133993
0.196648595325693,0.562703487766587,1.17989157195416
0.196443142072465,0.563892125464517,1.17865885243479
0.196238285635596,0.56508076501712,1.17742971381357
0.196033738329244,0.566269405517504,1.17620242997546
0.195829355567186,0.567458042272543,1.17497613340312
0.195625123022918,0.568646676454862,1.17375073813751
0.195421153656394,0.569835304327837,1.17252692193836
0.195217488471562,0.571023927516998,1.17130493082937
0.195014221459237,0.572212553035679,1.17008532875543
0.194811377593923,0.573401182607175,1.16886826556354
0.194608976941945,0.574589817135817,1.16765386165167
0.1944069879559,0.575778452870852,1.1664419277354
0.194205395653572,0.576967085341648,1.16523237392143
0.194004281991257,0.578155715012889,1.16402569194754
0.193803666001504,0.579344339103444,1.16282199600903
0.193603602168623,0.580532961752762,1.16162161301174
0.193403956639592,0.581721590625479,1.16042373983755
0.193204741554673,0.582910227854379,1.15922844932804
0.193005902334085,0.584098867173554,1.15803541400451
0.192807561862971,0.585287496562615,1.15684537117783
0.192609692910354,0.586476116033376,1.15565815746213
0.192412413132848,0.587664738112057,1.15447447879709
0.192215701796126,0.588853369768621,1.15329421077675
0.192019541359824,0.590042011684392,1.15211724815895
0.191823787262322,0.591230656342399,1.15094272357394
0.191628309793893,0.592419296527568,1.14976985876336
0.191432955183277,0.593607931457956,1.14859773109966
0.191237564901205,0.594796557684772,1.14742538940723
0.191042018267063,0.595985178193443,1.14625210960238
0.190846285002738,0.597173800811623,1.14507771001643
0.190650289165168,0.598362427927752,1.14390173499101
0.190454082278354,0.599551058614036,1.14272449367012
0.190257655304508,0.600739687323743,1.14154593182705
0.190061114587926,0.601928315419892,1.14036668752756
0.189864589452102,0.603116956638284,1.13918753671261
0.189668227126865,0.604305611579949,1.13800936276119
0.189472158167706,0.605494250557528,1.13683294900623
0.189276455601161,0.606682826723675,1.13565873360697
0.189081142661749,0.607871355796057,1.1344868559705
0.188886031004449,0.609060013963431,1.1333161860267
0.188690917233121,0.610248933957309,1.13214550339872
0.188495947875111,0.611437810662479,1.13097568725067
0.18830154081131,0.612626054427862,1.12980924486786
0.188108263919959,0.613813475945638,1.12864958351975
0.187916160711383,0.615001770887014,1.1274969642683
0.187725701388201,0.616193455635686,1.12635420832921
0.187536814966497,0.61738610595504,1.12522088979898
0.187349807576441,0.618571358812096,1.12409884545865
0.187164089060652,0.619745927660017,1.12298453436391
0.186978850730823,0.620927131731809,1.12187310438494
0.186793681760991,0.622142425976564,1.12076209056595
0.186608768374949,0.623385426721787,1.11965261024969
0.186422187431917,0.624561758692555,1.1185331245915
0.186237157084882,0.625585719146967,1.11742294250929
0.186052256157854,0.626524186018704,1.11631353694713
0.185852585306338,0.627569341030594,1.11511551183803
0.185645763455044,0.628878178337291,1.11387458073026
0.185449719635155,0.630312782482793,1.11269831781093
0.185251680711617,0.631672670156929,1.1115100842697
0.185047036552338,0.632892964327329,1.11028221931403
0.184841810723672,0.634035678537074,1.10905086434203
0.184637829183351,0.635194808245855,1.10782697510011
0.184437719744338,0.636387708780748,1.10662631846603
0.184242368379571,0.637587867396653,1.10545421027742
0.18405228637505,0.638779799305566,1.1043137182503
0.183867054024735,0.639966107599025,1.10320232414841
0.183686883098073,0.641152386958014,1.10212129858844
0.183511224145488,0.642340913461121,1.10106734487293
0.183338646682183,0.643530322792889,1.1000318800931
0.183167691681256,0.644719291907814,1.09900615008754
0.182997351385322,0.645907816251611,1.09798410831193
0.182826891566046,0.64709627281997,1.09696134939627
0.182655798008893,0.648284865575555,1.09593478805336
0.182483606869639,0.649473545211577,1.09490164121784
0.182310275111528,0.650662208113613,1.09386165066917
0.182135579102479,0.651850833573681,1.09281347461487
0.181959865520931,0.653039450111241,1.09175919312559
0.181783169522524,0.654228072728057,1.09069901713515
0.18160567947705,0.655416705578699,1.0896340768623
0.181427442509187,0.656605345323166,1.08856465505512
0.181248658807107,0.65779398490032,1.08749195284264
0.181069574436147,0.658982616028518,1.08641744661688
0.180890472765489,0.660171231703949,1.08534283659293
0.180711558221771,0.661359855170135,1.08426934933063
0.180533075573113,0.662548518057494,1.08319845343868
0.180355126366062,0.663737198905284,1.08213075819637
0.180177891870806,0.66492579651447,1.08106735122484
0.180001327007494,0.666114258288089,1.08000796204496
0.179825804011931,0.667302786735271,1.07895482407159
0.179651453868075,0.668491706510588,1.07790872320845
0.179478638833431,0.669681021998923,1.07687183300059
0.179306821040768,0.670869621358857,1.0758409262446
0.179135515120721,0.672056361514605,1.07481309072433
0.178964580426377,0.673243080615869,1.07378748255826
0.178794603917461,0.67443413436634,1.07276762350477
0.178626390246484,0.675631031945545,1.0717583414789
0.178460056747961,0.676822768720524,1.07076034048777
0.178295271106201,0.677992261239668,1.06977162663721
0.178131046974676,0.679145208368184,1.06878628184806
0.177966203685297,0.680321902705689,1.06779722211178
0.177801424698008,0.681548841501888,1.06680854818805
0.177639260616668,0.682783599600236,1.06583556370001
0.177480540004804,0.683938082320491,1.06488324002882
0.177326724954942,0.684969567510691,1.06396034972965
0.177167202967808,0.686043892736969,1.06300321780685
0.176998561642381,0.687350020487559,1.06199136985428
0.176839137712742,0.688856225280013,1.06103482627646
0.176686260749182,0.69035735691678,1.06011756449509
0.176528260828908,0.691669283605107,1.05916956497345
0.176370246695843,0.692828849986949,1.05822148017506
0.176212743980892,0.693962001008367,1.05727646388535
0.176054696955008,0.695137388497772,1.05632818173005
0.175897210934565,0.696339941043139,1.05538326560739
0.175740248490073,0.6975395301511,1.05444149094044
0.175583663973252,0.698727306107633,1.05350198383951
0.17542752092912,0.699911964168961,1.05256512557472
0.175272225538547,0.701099331761865,1.05163335323128
0.175117820884014,0.70228863611298,1.05070692530408
0.174964527470221,0.703478094115955,1.04978716482133
0.174812160400476,0.704666823210314,1.04887296240285
0.174660585307223,0.705855199905135,1.04796351184334
0.174509581594703,0.707043695804575,1.04705748956822
0.174359323744365,0.708232357444665,1.04615594246619
0.174210192781723,0.709421048888969,1.04526115669034
0.174062373733055,0.710609692422053,1.04437424239833
0.173915918678768,0.711798307864168,1.04349551207261
0.17377060360475,0.712986926419463,1.0426236216285
0.173626573029427,0.714175558885133,1.04175943817656
0.173483692805406,0.71536419608704,1.04090215683244
0.173342240801273,0.716552827908587,1.04005344480764
0.173201879885554,0.717741458385923,1.03921127931332
0.173062656034965,0.718930088956788,1.03837593620979
0.172924326818438,0.720118720021501,1.03754596091063
0.172786991025862,0.721307352651703,1.03672194615517
0.17265055683665,0.722495983194477,1.0359033410199
0.172515003960825,0.72368461369968,1.03509002376495
0.172380204976754,0.724873245177431,1.03428122986052
0.172246094811467,0.726061876033302,1.0334765688688
0.172112777330483,0.727250507428585,1.0326766639829
0.171980283796333,0.728439136169664,1.031881702778
0.171848721552636,0.729627764578872,1.03109232931582
0.171717925544009,0.730816397471668,1.03030755326405
0.171587956235429,0.732005033684948,1.02952773741258
0.171458628969135,0.733193666547001,1.02875177381481
0.171330005405385,0.734382282482634,1.02798003243231
0.171201844537667,0.735570894013047,1.027211067226
0.171073957284606,0.736759543824061,1.02644374370764
0.170946095313121,0.737948244734636,1.02567657187872
0.170818428108276,0.739136908766491,1.02491056864965
0.170691351495857,0.740325395922112,1.02414810897514
0.170564975759466,0.741513755234554,1.0233898545568
0.170438612799377,0.742702475329712,1.02263167679626
0.170311487345649,0.743891914904374,1.02186892407389
0.170183402127418,0.745081198536395,1.02110041276451
0.170054945277575,0.74626868799006,1.02032967166545
0.169926508617543,0.747453881236899,1.01955905170526
0.169797792637167,0.748641614269628,1.018786755823
0.169668161263825,0.749839049051578,1.01800896758295
0.169537884599194,0.751038862917051,1.01722730759516
0.169407757864927,0.752217691954797,1.01644654718956
0.16927816017924,0.753366424125111,1.01566896107544
0.169146891277248,0.754534645241594,1.01488134766349
0.169012968304876,0.755802401679804,1.01407780982926
0.16888054316237,0.757193864983864,1.01328325897422
0.168751172148197,0.758595141183726,1.01250703288918
0.168622238510312,0.759895193826057,1.01173343106187
0.168494520522002,0.76108128097552,1.01096712313201
0.168368074796252,0.762238731341231,1.01020844877751
0.168243035621825,0.763435212569039,1.00945821373095
0.168120309417673,0.764653055160986,1.00872185650604
0.168000415540739,0.765852203253685,1.00800249324443
0.167882306177968,0.767023166384136,1.00729383706781
0.167765545724607,0.768185998922435,1.00659327434764
0.167649625923507,0.769363395884273,1.00589775554104
0.167535011138839,0.770555062454664,1.00521006683304
0.167421795791857,0.771745127932697,1.00453077475114
0.167309924801915,0.772927543709367,1.00385954881149
0.167198996735242,0.774116661735222,1.00319398041145
0.167089025788174,0.775326305696376,1.00253415472904
0.166980141651737,0.776534587215947,1.00188084991042
0.166872031397489,0.777693613492461,1.00123218838494
0.16676471510922,0.778771781263451,1.00058829065532
0.166656309480341,0.779841512339523,0.999937856882044
0.166545175019294,0.781011985722984,0.999271050115762
0.16643505204042,0.782290753302598,0.99861031224252
0.16632748480781,0.783600419230966,0.997964908846858
0.166219487629015,0.784854620770707,0.997316925774087
0.166110972519035,0.786037870796402,0.996665835114208
0.16600296861266,0.787194750439779,0.99601781167596
0.165896004059618,0.788352645240354,0.995376024357709
0.165789845635156,0.789524789952033,0.994739073810938
0.165684374785741,0.790718786666075,0.994106248714445
0.165579770665422,0.791928889510807,0.993478623992532
0.165476159932,0.793138995495662,0.992856959591998
0.165373453212713,0.794335285106491,0.99224071927628
0.165271477860161,0.7955216167117,0.991628867160967
0.165170342092341,0.796706424508671,0.991022052554044
0.165070039178686,0.797894232304154,0.990420235072118
0.164970829861493,0.799083919074139,0.98982497916896
0.164872564050062,0.800273286259504,0.98923538430037
0.164775354855233,0.801461830934584,0.988652129131397
0.164678929267502,0.802650171400248,0.988073575605012
0.164583336705739,0.803838681054202,0.987500020234432
0.164488632829711,0.805027367630606,0.986931796978263
0.164395067049805,0.806216163022994,0.986370402298827
0.164302617160045,0.807404903978358,0.98581570296027
0.164211116925222,0.808593377837581,0.985266701551331
0.164120399425478,0.809781530033197,0.984722396552866
0.164030481398431,0.810969993869331,0.984182888390589
0.163941630423314,0.812159715721135,0.983649782539885
0.163853736894026,0.813350030002489,0.983122421364153
0.163766470166088,0.814537618038636,0.982598820996529
0.163679228516918,0.815720814595779,0.982075371101506
0.163591562376198,0.816906028990968,0.981549374257186
0.163503389355296,0.818103671249936,0.981020336131774
0.163414668463756,0.819318566065178,0.980488010782534
0.163325479284156,0.82052893615661,0.979952875704936
0.163235579771566,0.821711371841717,0.979413478629399
0.163144693356434,0.822872954964595,0.978868160138604
0.163052412234046,0.824046345158203,0.978314473404275
0.162959003800777,0.825253411915085,0.977754022804665
0.162865306703317,0.826455034843101,0.977191840219901
0.162772279210673,0.827584130101109,0.976633675264037
0.162680136227451,0.828644494065867,0.976080817364708
0.162586100473113,0.829742943475177,0.975516602838677
0.162490746834277,0.83096498328902,0.974944481005661
0.162399068004769,0.832282442346683,0.974394408028616
0.16231026856741,0.833553715696941,0.973861611404461
0.162222991245933,0.834700848812425,0.973337947475599
0.162133581274752,0.835870390880209,0.972801487648513
0.162041880106979,0.83723864851505,0.972251280641874
0.161957561302138,0.838800054056708,0.971745367812831
0.16188226764415,0.840410549941491,0.971293605864902
0.161808760984472,0.841926356445389,0.970852565906834
0.161737419087724,0.843332701149653,0.970424514526346
0.161671685286631,0.844666152679268,0.970030111719788
0.161611936404974,0.845982089917167,0.969671618429847
0.16155646711236,0.847378240739506,0.969338802674158
0.161504748286624,0.848915077977523,0.969028489719744
0.16145800809583,0.850541829610294,0.968748048574977
0.161412514369813,0.852104309960136,0.968475086218876
0.161365562728484,0.853475310971716,0.968193376370904
0.161317456599327,0.854729166929323,0.967904739595961
0.161266900985925,0.855927110115283,0.967601405915549
0.161211082446534,0.857078554900383,0.967266494679207
0.161147715060142,0.858093390222123,0.96688629036085
0.161081548485764,0.858934798457492,0.966489290914584
0.161008204037124,0.859767086215701,0.966049224222745
0.160918168494783,0.860869765682397,0.965509010968698
0.160825496833027,0.862318535757324,0.964952980998163
0.160737881561106,0.863865610632974,0.964427289366635
0.160643519888463,0.865255960976376,0.963861119330777
0.16054531375525,0.866435076407741,0.963271882531498
0.160447535256926,0.867555514767696,0.962685211541554
0.160350435867032,0.868724628931811,0.96210261520219
0.160255503518135,0.869925065047984,0.961533021108813
0.160164029030781,0.871117776885813,0.960984174184688
0.160075558118186,0.872290641785319,0.960453348709115
0.159990607722783,0.873463292710586,0.959943646336696
0.159909432768267,0.874654900976541,0.959456596609605
0.15983236529948,0.875861258004582,0.958994191796882
0.15975845283435,0.877064883445103,0.958550717006102
0.15968679547553,0.878256988842466,0.958120772853177
0.1596170785961,0.87944255634966,0.957702471576602
0.159549066344844,0.880628506017772,0.957294398069063
0.159482821756596,0.881817197465026,0.956896930539574
0.159418026066246,0.88300676716406,0.956508156397477
0.159354740662368,0.884195735336278,0.956128443974208
0.159292649137851,0.885384221344889,0.955755894827107
0.159231939819195,0.88657265079237,0.955391638915168
0.159172336700253,0.887761248426927,0.955034020201517
0.159113972270946,0.888949939661051,0.954683833625674
0.159056638975226,0.890138605286831,0.954339833851356
0.15900030038275,0.891327230049847,0.954001802296498
0.158944712238896,0.892515846971754,0.953668273433378
0.158889724726316,0.89370447305144,0.953338348357895
0.158835199408109,0.894893107522555,0.953011196448653
0.158780995335847,0.896081741244653,0.952685972015085
0.158726939729625,0.897270371932357,0.952361638377753
0.158672819300288,0.898459002700967,0.95203691580173
0.158618394377102,0.899647632409494,0.951710366262613
0.158563638633271,0.900836263519982,0.951381831799626
0.158508453122629,0.902024894829603,0.951050718735776
0.158452913673349,0.903213525148686,0.950717482040092
0.158397010477812,0.904402156810779,0.950382062866869
0.158340870155532,0.905590787254771,0.950045220933191
0.158284644746318,0.906779418006488,0.94970786847791
0.1582285926955,0.907968049408286,0.949371556173003
0.158172968186401,0.909156679475781,0.949037809118405
0.158117973340342,0.910345310836787,0.948707840042054
0.158063797331596,0.911533941668104,0.948382783989576
0.15801065769262,0.912722572212755,0.94806394615572
0.157958624352214,0.913911203917284,0.947751746113286
0.157907940151073,0.91509983414427,0.94744764090644
0.157858446761714,0.916288465240146,0.947150680570286
0.157810279525964,0.917477096445629,0.946861677155782
0.157763128184983,0.918665726656695,0.946578769109897
0.15771699971336,0.919854358292156,0.946301998280161
0.157671522597394,0.92104298875137,0.946029135584366
0.157626534549538,0.922231619466438,0.945759207297226
0.157581690813449,0.923420250928923,0.945490144880697
0.157536718569989,0.924608881059162,0.945220311419934
0.157491409344334,0.925797512450072,0.944948456066002
0.157445568207542,0.9269861433297,0.944673409245253
0.157399107866419,0.92817477379624,0.944394647198514
0.157352098030971,0.929363405439364,0.944112588185827
0.157304583858469,0.93055203565732,0.943827503150815
0.157256711492198,0.931740666686188,0.943540268953188
0.157208584146939,0.932929297864018,0.943251504881635
0.157160421343372,0.934117927970297,0.942962528060231
0.15711258540863,0.935306559551062,0.942675512451782
0.157065353618731,0.936495190071084,0.942392121712384
0.157019140323628,0.937683820839957,0.942114841941768
0.156974042727118,0.938872452405807,0.941844256362711
0.156930432655009,0.94006108254662,0.941582595930055
0.156888379238934,0.941249713887461,0.941330275433605
0.15684813569129,0.942438344777765,0.941088814147742
0.156809730950146,0.943626975185735,0.940858385700875
0.156773093281077,0.944815606800754,0.940638559686464
0.156738172627727,0.946004237027192,0.940429035766363
0.156704651928478,0.947192868024945,0.94022791157087
0.156672351109891,0.94838149929043,0.940034106659346
0.15664082054726,0.949570129489824,0.939844923283562
0.156609766334324,0.95075876112923,0.939658598005943
0.156578736980496,0.951947391719251,0.939472421882975
0.156547367703574,0.953136022431352,0.939284206221446
0.156515434819283,0.954324653974348,0.9390926089157
0.156482572763427,0.955513284046487,0.93889543658056
0.156448722220061,0.95670191531132,0.938692333320368
